window_index,t_start,t_end,proposed_intent,effective_intent,did_change,change_reason,pose_mode,state_label,state_confidence,valence,arousal,valence_trend,arousal_trend,valence_volatility,arousal_volatility,analysis_time_s,video
40,120.0,123.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.40187582918783515,0.2610977388373235,mixed,mixed,0.00745902955532074,0.0034257173538208008,13.404133081436157,video42
41,123.0,126.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.385798115919276,0.2665186830692821,mixed,mixed,0.01080276072025299,0.005904346704483032,13.46025824546814,video42
42,126.0,129.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.3978654082591941,0.2572584504761347,mixed,mixed,0.020804986357688904,0.006728455424308777,13.347093105316162,video42
43,129.0,132.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.42978891784824974,0.24822714952070538,mixed,mixed,0.019791215658187866,0.008060678839683533,13.221997737884521,video42
44,132.0,135.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.44420848132633584,0.25546174096625024,mixed,mixed,0.025630608201026917,0.006407633423805237,13.029567956924438,video42
45,135.0,138.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4077316717040248,0.25177280695700066,mixed,mixed,0.02164416015148163,0.0062403082847595215,13.060223817825317,video42
46,138.0,141.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.45590918638357303,0.2564923543392158,mixed,mixed,0.01782943308353424,0.0089549720287323,13.075385332107544,video42
47,141.0,144.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4671103258321925,0.2278112759132211,mixed,mixed,0.024758413434028625,0.005788981914520264,13.55763840675354,video42
48,144.0,147.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.43221671770258646,0.25718890566651414,mixed,mixed,0.013339430093765259,0.012379944324493408,13.26224398612976,video42
49,147.0,150.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4695100964206021,0.2547692367579879,mixed,mixed,0.01393359899520874,0.008385986089706421,13.29458498954773,video42
50,150.0,153.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4503786914595744,0.26328500823640244,mixed,mixed,0.021595463156700134,0.00769902765750885,13.5352041721344,video42
51,153.0,156.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.44463334359773776,0.2620637568577034,mixed,mixed,0.035935744643211365,0.017260923981666565,13.098733186721802,video42
52,156.0,159.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.39787571441109587,0.26105154214835746,mixed,mixed,0.029697954654693604,0.0068093836307525635,12.936551332473755,video42
53,159.0,162.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4428501779713282,0.2525371109567037,mixed,mixed,0.0313495397567749,0.00480952113866806,12.89764928817749,video42
54,162.0,165.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4009222868012219,0.25900458580837016,mixed,mixed,0.016546159982681274,0.004010051488876343,13.551132202148438,video42
55,165.0,168.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4073960501246336,0.27147062041047143,mixed,mixed,0.016663581132888794,0.012907207012176514,13.74376630783081,video42
56,168.0,171.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.40907016896256587,0.27005216097686346,mixed,mixed,0.018548637628555298,0.0069517046213150024,13.307591199874878,video42
57,171.0,174.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.40138932426528234,0.27455619241042833,mixed,mixed,0.013897553086280823,0.0069992393255233765,13.334819078445435,video42
58,174.0,177.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.43571276090494016,0.26770610525840666,mixed,mixed,0.01621192693710327,0.004618600010871887,13.535670757293701,video42
59,177.0,180.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.44115179940694715,0.25619169506357936,mixed,mixed,0.02716223895549774,0.00571615993976593,13.316588163375854,video42
60,180.0,183.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.42445808630890963,0.2606274420168342,mixed,mixed,0.012682273983955383,0.004125908017158508,13.532800912857056,video42
61,183.0,186.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.43752420511914464,0.24171944303301776,mixed,mixed,0.015445038676261902,0.009038381278514862,13.363868951797485,video42
62,186.0,189.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.44934487179285143,0.24212353194995626,mixed,mixed,0.016637936234474182,0.004458248615264893,13.367099523544312,video42
63,189.0,192.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.4415679995606585,0.2553550730027804,rising,mixed,0.03473663330078125,0.00568777322769165,13.236992835998535,video42
64,192.0,195.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.44407659550992457,0.2544033502841868,mixed,mixed,0.029932260513305664,0.017840668559074402,13.498975276947021,video42
65,195.0,198.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.40254976654924995,0.26168272008256216,mixed,mixed,0.014882579445838928,0.007004901766777039,13.500668048858643,video42
66,198.0,201.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.42425097252537564,0.2590620693091939,mixed,mixed,0.010454371571540833,0.008504733443260193,13.39948034286499,video42
67,201.0,204.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4399089037281711,0.24497138281784406,mixed,mixed,0.017358258366584778,0.007521599531173706,13.198851108551025,video42
68,204.0,207.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4220274510543521,0.2623639094029985,mixed,mixed,0.011139079928398132,0.008626773953437805,13.493284463882446,video42
69,207.0,210.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.39639939240566113,0.2550311043131642,falling,mixed,0.025124818086624146,0.0114268958568573,13.76482081413269,video42
70,210.0,213.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.41596189904503705,0.26214983950300913,mixed,mixed,0.014233306050300598,0.011028438806533813,13.82054853439331,video42
71,213.0,216.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4540358847234307,0.2447993081153893,mixed,mixed,0.02852436900138855,0.00754905492067337,13.70845913887024,video42
72,216.0,219.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4250408767200098,0.2554223867269551,mixed,mixed,0.022437691688537598,0.0053704530000686646,13.352941036224365,video42
73,219.0,222.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.44443699245045826,0.2478146082380923,rising,mixed,0.02797161042690277,0.006170712411403656,13.252225399017334,video42
74,222.0,225.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.45992042106099246,0.2380379175812733,rising,mixed,0.02121572196483612,0.004886940121650696,13.211677074432373,video42
75,225.0,228.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.4475913970027028,0.25062841976561195,mixed,mixed,0.017554864287376404,0.014398105442523956,13.167961597442627,video42
76,228.0,231.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.5048812198929671,0.25573606543788097,rising,mixed,0.04856853187084198,0.003558725118637085,13.419625282287598,video42
77,231.0,234.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5299046890037816,0.25692264849274626,mixed,mixed,0.013961076736450195,0.0036704540252685547,13.509818315505981,video42
78,234.0,237.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5257841835661632,0.25497158089788946,mixed,mixed,0.017552554607391357,0.011340372264385223,13.605831384658813,video42
79,237.0,240.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5096002377387954,0.2560235847514577,mixed,mixed,0.03650312125682831,0.01951058954000473,13.387491464614868,video42
80,240.0,243.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.49459486527413854,0.24828068303262316,mixed,mixed,0.013059496879577637,0.008946120738983154,14.195294380187988,video42
81,243.0,246.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.486339671037546,0.2573093412125983,falling,mixed,0.028589293360710144,0.010017737746238708,14.37095046043396,video42
82,246.0,249.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.5717829614877701,0.2434631654674687,rising,mixed,0.012210220098495483,0.005644068121910095,15.590365171432495,video42
83,249.0,252.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5763568734613861,0.24905766160568085,mixed,mixed,0.013723641633987427,0.004500187933444977,15.000596523284912,video42
84,252.0,255.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5624391607395033,0.2595822459949953,mixed,mixed,0.02591744065284729,0.009393788874149323,15.697543382644653,video42
85,255.0,258.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.5729289229323224,0.23240900675698026,falling,mixed,0.013397216796875,0.007138684391975403,15.126571416854858,video42
86,258.0,261.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5910621906925992,0.24648572313712863,mixed,mixed,0.025281697511672974,0.004836458712816238,14.12643575668335,video42
87,261.0,264.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5620837731332313,0.252954314980242,mixed,mixed,0.008634954690933228,0.005243226885795593,13.670233249664307,video42
88,264.0,267.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5836222753292177,0.248460918755793,mixed,mixed,0.016046732664108276,0.006941109895706177,14.489194631576538,video42
89,267.0,270.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5928983130469555,0.24415838972824375,mixed,mixed,0.02097851037979126,0.002485908567905426,13.819637537002563,video42
90,270.0,273.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5732835916484275,0.24402869016759926,mixed,mixed,0.018747776746749878,0.0037138760089874268,13.905726671218872,video42
91,273.0,276.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.6260125809689847,0.2461080768758931,mixed,mixed,0.02104237675666809,0.007769286632537842,13.877607107162476,video42
92,276.0,279.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5941224419852582,0.24490787134301373,mixed,mixed,0.03254714608192444,0.00889485701918602,14.054553985595703,video42
93,279.0,282.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.6239110460368599,0.25075045346123415,mixed,mixed,0.021666020154953003,0.0037311911582946777,14.165794849395752,video42
94,282.0,285.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5954619864138161,0.24447662919396307,mixed,mixed,0.021879464387893677,0.003860972821712494,14.154182195663452,video42
95,285.0,288.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.589945343209476,0.25340309143975015,mixed,mixed,0.02244076132774353,0.003010794520378113,13.952761888504028,video42
96,288.0,291.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.585169305525175,0.24994651028295842,mixed,mixed,0.014376610517501831,0.003313995897769928,14.210623025894165,video42
97,291.0,294.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5518019789966141,0.25118968608539277,mixed,mixed,0.011913150548934937,0.001987624913454056,13.765181064605713,video42
98,294.0,297.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5794229736415352,0.2532666464232736,mixed,mixed,0.008994072675704956,0.004017069935798645,13.843918085098267,video42
99,297.0,300.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.563188353507984,0.2664835118665928,mixed,mixed,0.0452210009098053,0.005380809307098389,13.987171649932861,video42
100,300.0,303.0,CHECK_IN,CHECK_IN,False,same,REACTION_POSE,positive-low-arousal,0.55,0.548604890704155,0.26063450798392296,rising,mixed,0.021403998136520386,0.004100888967514038,13.793463230133057,video42
101,303.0,306.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.5719640647492757,0.2522963964175887,mixed,mixed,0.010090738534927368,0.006138503551483154,13.745478630065918,video42
