window_index,t_start,t_end,proposed_intent,effective_intent,did_change,change_reason,pose_mode,state_label,state_confidence,valence,arousal,valence_trend,arousal_trend,valence_volatility,arousal_volatility,analysis_time_s,video
16,48.0,51.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.24454159107876988,0.24639968192431985,mixed,mixed,0.002339586615562439,0.000971086323261261,12.694036722183228,video34
17,51.0,54.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.23837449792318227,0.2391230132339931,mixed,mixed,0.004746921360492706,0.0026889480650424957,12.518242120742798,video34
18,54.0,57.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2220035463389827,0.2408690947766711,mixed,mixed,0.0060030072927474976,0.005953170359134674,12.338647365570068,video34
19,57.0,60.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21564393808565488,0.2529129154253297,mixed,mixed,0.002856902778148651,0.0017299056053161621,12.823248624801636,video34
20,60.0,63.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2222989340562646,0.2611830006870959,mixed,mixed,0.004323415458202362,0.0030728429555892944,12.814805507659912,video34
21,63.0,66.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22195006979674828,0.2523566587123929,mixed,mixed,0.009342923760414124,0.004766181111335754,12.840092420578003,video34
22,66.0,69.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20874317735433578,0.26060182292286943,mixed,mixed,0.011839792132377625,0.006787478923797607,12.512948274612427,video34
23,69.0,72.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20120542678164272,0.2702599998290946,mixed,mixed,0.0036318600177764893,0.013901472091674805,12.494043350219727,video34
24,72.0,75.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21315121105531368,0.2596011692430915,mixed,mixed,0.008686468005180359,0.010717630386352539,12.152184963226318,video34
25,75.0,78.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20791314601353028,0.25392913073301315,mixed,mixed,0.0087660551071167,0.006580322980880737,12.26818299293518,video34
26,78.0,81.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.16361975678946913,0.28089772537350655,mixed,mixed,0.012395694851875305,0.0055411458015441895,12.283385515213013,video34
27,81.0,84.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.18764000485946492,0.2571688610606077,mixed,mixed,0.010207921266555786,0.0036776214838027954,12.440333366394043,video34
28,84.0,87.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21532788463845487,0.2511931672328856,mixed,mixed,0.006964877247810364,0.003781817853450775,12.259454250335693,video34
29,87.0,90.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21441600707972922,0.2548783386989338,mixed,mixed,0.01289437711238861,0.004897847771644592,12.08100175857544,video34
30,90.0,93.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22617362130705904,0.2499795051791319,mixed,mixed,0.013830497860908508,0.002096116542816162,12.053624868392944,video34
31,93.0,96.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22806143297291384,0.24462500614363972,mixed,mixed,0.0025760382413864136,0.0030709952116012573,12.014575242996216,video34
32,96.0,99.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.23012797807048008,0.2477797178758515,mixed,mixed,0.010076284408569336,0.0038927942514419556,12.340205907821655,video34
33,99.0,102.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22295290649664112,0.2389745844028345,mixed,mixed,0.003074556589126587,0.006197750568389893,12.214218854904175,video34
34,102.0,105.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.23059500817482065,0.23764322861665632,mixed,mixed,0.006866134703159332,0.004734411835670471,12.006591320037842,video34
35,105.0,108.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22647650031054892,0.24817752165765297,mixed,mixed,0.006278321146965027,0.005754835903644562,12.183328866958618,video34
36,108.0,111.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22204214770619463,0.25130270494193563,mixed,mixed,0.008212246000766754,0.0031281113624572754,12.49278974533081,video34
37,111.0,114.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20864546489788266,0.25251259309489554,mixed,mixed,0.017592623829841614,0.013794690370559692,12.403870582580566,video34
38,114.0,117.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20665477570600627,0.2582000471288111,mixed,mixed,0.00956737995147705,0.005590200424194336,12.366032361984253,video34
39,117.0,120.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2198195569217205,0.2528237907624826,mixed,mixed,0.007702335715293884,0.0068759918212890625,12.789911270141602,video34
40,120.0,123.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21433507169528707,0.26634002077143365,mixed,mixed,0.00408482551574707,0.020101889967918396,12.71074390411377,video34
41,123.0,126.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21783729733490362,0.24980166545364915,mixed,mixed,0.00797341763973236,0.006801888346672058,13.012416124343872,video34
42,126.0,129.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22874816561617503,0.23978079437482647,mixed,mixed,0.006375305354595184,0.0022415295243263245,13.353703022003174,video34
43,129.0,132.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20494928170086407,0.24561392029792797,mixed,mixed,0.009073518216609955,0.006848655641078949,12.909590005874634,video34
44,132.0,135.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22156547909466232,0.24959245578544895,mixed,mixed,0.007408902049064636,0.008566446602344513,12.904767274856567,video34
45,135.0,138.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.24428345762738368,0.23897121370666558,mixed,mixed,0.01020175963640213,0.007517635822296143,13.037694454193115,video34
46,138.0,141.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22438789549760702,0.27034264884707404,mixed,mixed,0.0070734694600105286,0.023365691304206848,12.486754894256592,video34
47,141.0,144.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22828467308384617,0.24525780857699672,mixed,mixed,0.00857660174369812,0.0037252306938171387,12.578893661499023,video34
48,144.0,147.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2211695072672716,0.24009431862249608,mixed,mixed,0.004603028297424316,0.0034092366695404053,12.288581371307373,video34
49,147.0,150.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22330373443844842,0.2449669641692464,mixed,mixed,0.0017230361700057983,0.009587332606315613,12.455023765563965,video34
50,150.0,153.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22765504032736872,0.24621219833086178,mixed,mixed,0.00357075035572052,0.004402428865432739,12.957560300827026,video34
51,153.0,156.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2389511705898657,0.24666247107997175,mixed,mixed,0.009417302906513214,0.004669062793254852,12.774418115615845,video34
52,156.0,159.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22867784894457677,0.24173550198717816,mixed,mixed,0.0075274184346199036,0.007014662027359009,12.527594804763794,video34
53,159.0,162.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2269921559022694,0.2425576034115582,mixed,mixed,0.009817905724048615,0.002971738576889038,12.465219736099243,video34
54,162.0,165.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2214960760277946,0.25373559236163046,mixed,mixed,0.007804259657859802,0.007850252091884613,12.549480676651001,video34
55,165.0,168.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2185442942853381,0.25029875992274864,mixed,mixed,0.015432991087436676,0.003696925938129425,12.692674398422241,video34
56,168.0,171.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20973864197731018,0.24420177654885664,mixed,mixed,0.00721324235200882,0.004589609801769257,12.779045104980469,video34
57,171.0,174.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21288586662309925,0.26227216222664207,mixed,mixed,0.006273083388805389,0.009188532829284668,12.512428283691406,video34
58,174.0,177.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.19107693397417302,0.27852550058103187,mixed,mixed,0.0035820379853248596,0.015378400683403015,12.455972671508789,video34
59,177.0,180.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.1994913834624174,0.26589338460730183,mixed,mixed,0.0041975900530815125,0.0028197914361953735,12.505574226379395,video34
60,180.0,183.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21620596618187138,0.26660636003787924,mixed,mixed,0.010573320090770721,0.009742051362991333,12.58639645576477,video34
61,183.0,186.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22380982212177136,0.2740738029341872,mixed,mixed,0.0017401576042175293,0.007934287190437317,12.177672386169434,video34
62,186.0,189.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22587364012511765,0.27080704489859136,mixed,mixed,0.005084678530693054,0.0065208375453948975,12.450160026550293,video34
63,189.0,192.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20442578823464672,0.2708837653442127,mixed,mixed,0.007562525570392609,0.013850495219230652,12.66475224494934,video34
64,192.0,195.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.18538365703893872,0.27854249226610833,mixed,mixed,0.00759211927652359,0.009579762816429138,12.754152536392212,video34
65,195.0,198.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.19283591819609083,0.2668256781450132,mixed,mixed,0.009258434176445007,0.005451753735542297,12.68259859085083,video34
66,198.0,201.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21546654266918577,0.23690660338757968,mixed,mixed,0.005075961351394653,0.0034951940178871155,12.51050591468811,video34
67,201.0,204.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22060018478006851,0.2403022789555352,mixed,mixed,0.0036843717098236084,0.0037573203444480896,12.64662218093872,video34
68,204.0,207.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21059232359615768,0.24628592314334904,mixed,mixed,0.004896119236946106,0.003482349216938019,12.593001365661621,video34
69,207.0,210.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21726748529003886,0.24086527835305144,mixed,mixed,0.0054159462451934814,0.005809411406517029,12.606508016586304,video34
70,210.0,213.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21426344980917325,0.2533065267815823,mixed,mixed,0.0018504783511161804,0.0029775798320770264,12.582057476043701,video34
71,213.0,216.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21833825374885305,0.24777072777108447,mixed,mixed,0.006056264042854309,0.004234328866004944,12.71314024925232,video34
72,216.0,219.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21232002246670606,0.2492660304031721,mixed,mixed,0.007240355014801025,0.003616712987422943,12.784169673919678,video34
73,219.0,222.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20418138384092144,0.25154296981125346,mixed,mixed,0.005275413393974304,0.004216156899929047,12.789696216583252,video34
74,222.0,225.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.19184011911473622,0.2537418532495697,mixed,mixed,0.005648776888847351,0.0029889047145843506,12.640232563018799,video34
75,225.0,228.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20684916953124652,0.24364260965731085,mixed,mixed,0.0029220283031463623,0.002479054033756256,12.48491907119751,video34
76,228.0,231.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21555186444666327,0.2483396811819658,mixed,mixed,0.006798923015594482,0.0025964975357055664,12.873494625091553,video34
77,231.0,234.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20584534908213267,0.2455406112641823,mixed,mixed,0.005973838269710541,0.0028433948755264282,12.471357822418213,video34
78,234.0,237.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2117787655897257,0.25200910431643325,mixed,mixed,0.009123310446739197,0.006025373935699463,12.446231603622437,video34
79,237.0,240.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20715816146353397,0.2501112557039028,mixed,mixed,0.004018612205982208,0.0025465115904808044,12.458830833435059,video34
80,240.0,243.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.213512046398913,0.24320734501248453,mixed,mixed,0.0035998299717903137,0.007046453654766083,12.402783393859863,video34
81,243.0,246.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2172225264877808,0.24490184791204406,mixed,mixed,0.0037763789296150208,0.0030850619077682495,12.510118961334229,video34
82,246.0,249.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2185201463175983,0.24232328337867085,mixed,mixed,0.005671195685863495,0.0057662129402160645,12.604470014572144,video34
83,249.0,252.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22650127985128543,0.24039861105564164,mixed,mixed,0.004166021943092346,0.00314253568649292,12.716884851455688,video34
84,252.0,255.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2162566642935683,0.24395726530290232,mixed,mixed,0.003747306764125824,0.0025987625122070312,12.702405452728271,video34
85,255.0,258.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22457453426791402,0.2451374556233243,mixed,mixed,0.0050172507762908936,0.0038345009088516235,12.678417205810547,video34
86,258.0,261.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22031912561960337,0.24253624904809928,mixed,mixed,0.009408943355083466,0.005662865936756134,12.689693927764893,video34
87,261.0,264.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.21987847484103062,0.2679062036842835,mixed,mixed,0.008973725140094757,0.011308416724205017,12.685140371322632,video34
88,264.0,267.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21583320654746962,0.260401737944382,mixed,mixed,0.0027489885687828064,0.003688305616378784,12.42484426498413,video34
89,267.0,270.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22033833457929333,0.25068306841137933,mixed,mixed,0.004502460360527039,0.003194168210029602,12.415248155593872,video34
90,270.0,273.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21062090729431407,0.2502928434348688,mixed,mixed,0.0031061023473739624,0.0044707804918289185,12.199245929718018,video34
91,273.0,276.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.1911470184057224,0.24723584677388027,mixed,mixed,0.01612178236246109,0.0051603764295578,12.235511064529419,video34
92,276.0,279.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20022254500810693,0.25097960515356643,mixed,mixed,0.008107185363769531,0.004988551139831543,12.38402771949768,video34
93,279.0,282.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20898362976021884,0.24791253630707905,mixed,mixed,0.005186259746551514,0.008768424391746521,12.959781885147095,video34
94,282.0,285.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.20721861320297894,0.2474327917869498,mixed,mixed,0.0035988464951515198,0.0027475357055664062,12.251180171966553,video34
95,285.0,288.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2086864481793671,0.256138980343211,mixed,mixed,0.004019930958747864,0.0028044134378433228,12.340945720672607,video34
96,288.0,291.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2265354964609553,0.239753083757511,mixed,mixed,0.0072977617383003235,0.009792998433113098,12.421885967254639,video34
97,291.0,294.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2342021482565054,0.2392843662783867,mixed,mixed,0.005729101598262787,0.00422532856464386,12.621266841888428,video34
98,294.0,297.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22360741056320144,0.24612479234432302,mixed,mixed,0.005797654390335083,0.0030558183789253235,12.475051403045654,video34
99,297.0,300.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22981772907986875,0.24145868983937474,mixed,mixed,0.003329828381538391,0.0020090192556381226,12.429330110549927,video34
100,300.0,303.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.23389467269909092,0.25097352484377417,mixed,mixed,0.012645065784454346,0.0032792091369628906,12.554075241088867,video34
101,303.0,306.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2051344800104455,0.26403149569200146,mixed,mixed,0.004655160009860992,0.002059057354927063,12.505154132843018,video34
102,306.0,309.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21091722560728468,0.2612242329774833,mixed,mixed,0.003272533416748047,0.0028922706842422485,12.659418106079102,video34
103,309.0,312.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2151057763797481,0.2587913421959412,mixed,mixed,0.0038252323865890503,0.003614068031311035,12.38435983657837,video34
104,312.0,315.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22209118124915334,0.25776226173450306,mixed,mixed,0.009531505405902863,0.004534870386123657,12.339661121368408,video34
105,315.0,318.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22226985707515623,0.2649838015800569,mixed,mixed,0.005124293267726898,0.003986023366451263,12.323608875274658,video34
106,318.0,321.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.219124578757257,0.25535847482884805,mixed,mixed,0.007454797625541687,0.005216509103775024,12.357141494750977,video34
107,321.0,324.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.21774908673109078,0.26819554425594283,mixed,mixed,0.00571160763502121,0.006020829081535339,12.491672992706299,video34
108,324.0,327.0,NEUTRAL,NEUTRAL,False,low_confidence,REACTION_POSE,neutral,0.5,0.2115042253238399,0.2697145679011578,mixed,mixed,0.002245500683784485,0.006074100732803345,12.61778712272644,video34
109,327.0,330.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22133851787302553,0.26712492371841173,mixed,mixed,0.004079066216945648,0.0021347850561141968,13.209166765213013,video34
110,330.0,333.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2251254053922688,0.25939836063318783,mixed,mixed,0.0025948062539100647,0.002619430422782898,12.886717557907104,video34
111,333.0,336.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22831012781073406,0.25891737022051,mixed,mixed,0.005494147539138794,0.004094958305358887,12.607867002487183,video34
112,336.0,339.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.2255212014041296,0.26062225023420843,mixed,mixed,0.006550751626491547,0.0026000142097473145,12.74117922782898,video34
113,339.0,342.0,CHECK_IN,NEUTRAL,False,low_confidence,REACTION_POSE,positive-low-arousal,0.5,0.22786358180569438,0.2638180496670851,mixed,mixed,0.009044840931892395,0.0037043988704681396,12.393551111221313,video34
